CHAVE_PRESTADOR;GRUPO
550072589;INTERCÂMBIO
550072809;INTERCÂMBIO
550072853;INTERCÂMBIO
550073040;INTERCÂMBIO
550073051;INTERCÂMBIO
550073062;INTERCÂMBIO
550073073;INTERCÂMBIO
550073084;INTERCÂMBIO
550073095;INTERCÂMBIO
550073106;INTERCÂMBIO
550073117;INTERCÂMBIO
550073128;INTERCÂMBIO
550073139;INTERCÂMBIO
550082423;INTERCÂMBIO
550084766;INTERCÂMBIO
550088176;INTERCÂMBIO
550088187;INTERCÂMBIO
550088198;INTERCÂMBIO
550088209;INTERCÂMBIO
550088220;INTERCÂMBIO
550088319;INTERCÂMBIO
550088341;INTERCÂMBIO
550088352;INTERCÂMBIO
550088583;INTERCÂMBIO
550088594;INTERCÂMBIO
550088748;INTERCÂMBIO
550088759;INTERCÂMBIO
550089562;INTERCÂMBIO
550089628;INTERCÂMBIO
550089639;INTERCÂMBIO
550089650;INTERCÂMBIO
550089661;INTERCÂMBIO
550089672;INTERCÂMBIO
550089683;INTERCÂMBIO
550089694;INTERCÂMBIO
550065043;INTERCÂMBIO
550068937;INTERCÂMBIO
550069036;INTERCÂMBIO
550069047;INTERCÂMBIO
550069058;INTERCÂMBIO
550069069;INTERCÂMBIO
550069080;INTERCÂMBIO
98494;NÃO-COOPERADOS
55385;CLINICA-TERAPIAS
55528;CLINICA-TERAPIAS
44429;CLINICAS
55539;CLINICA-TERAPIAS
44440;CLINICAS
55550;CLINICA-TERAPIAS
44451;CLINICAS
550118228;INTERCÂMBIO
550118239;INTERCÂMBIO
550118250;INTERCÂMBIO
550118261;INTERCÂMBIO
550118272;INTERCÂMBIO
550118283;INTERCÂMBIO
550118294;INTERCÂMBIO
550118305;INTERCÂMBIO
550118316;INTERCÂMBIO
550088330;INTERCÂMBIO
550089056;INTERCÂMBIO
550089067;INTERCÂMBIO
550089078;INTERCÂMBIO
550089089;INTERCÂMBIO
550089100;INTERCÂMBIO
550089111;INTERCÂMBIO
550089122;INTERCÂMBIO
550089133;INTERCÂMBIO
550089144;INTERCÂMBIO
550089155;INTERCÂMBIO
550089166;INTERCÂMBIO
550089177;INTERCÂMBIO
550089188;INTERCÂMBIO
550089199;INTERCÂMBIO
550089210;INTERCÂMBIO
550089221;INTERCÂMBIO
550089232;INTERCÂMBIO
550089243;INTERCÂMBIO
550089342;INTERCÂMBIO
550089353;INTERCÂMBIO
550089364;INTERCÂMBIO
550089375;INTERCÂMBIO
550089386;INTERCÂMBIO
550089397;INTERCÂMBIO
550089408;INTERCÂMBIO
550089419;INTERCÂMBIO
550089430;INTERCÂMBIO
550089441;INTERCÂMBIO
550089452;INTERCÂMBIO
550089463;INTERCÂMBIO
550089518;INTERCÂMBIO
550089584;INTERCÂMBIO
550089595;INTERCÂMBIO
550089606;INTERCÂMBIO
550089760;INTERCÂMBIO
550089771;INTERCÂMBIO
550089782;INTERCÂMBIO
550089793;INTERCÂMBIO
24926;CLINICA-TERAPIAS
24365;CLINICA-TERAPIAS
24607;CLINICA-TERAPIAS
24970;CLINICA-TERAPIAS
66143;CLINICA-TERAPIAS
66154;CLINICA-TERAPIAS
66165;CLINICA-TERAPIAS
66176;CLINICA-TERAPIAS
66187;CLINICA-TERAPIAS
550082434;INTERCÂMBIO
550082445;INTERCÂMBIO
550082456;INTERCÂMBIO
55341;CLINICA-TERAPIAS
550086108;INTERCÂMBIO
550086119;INTERCÂMBIO
22418;COOPERADO
550072710;INTERCÂMBIO
550086691;INTERCÂMBIO
550086702;INTERCÂMBIO
550086713;INTERCÂMBIO
550086724;INTERCÂMBIO
44748;CLINICAS
550089738;INTERCÂMBIO
550089804;INTERCÂMBIO
550089815;INTERCÂMBIO
550089826;INTERCÂMBIO
550089837;INTERCÂMBIO
550089848;INTERCÂMBIO
550089859;INTERCÂMBIO
550089870;INTERCÂMBIO
550089914;INTERCÂMBIO
550089925;INTERCÂMBIO
550089936;INTERCÂMBIO
550089947;INTERCÂMBIO
550089958;INTERCÂMBIO
550089969;INTERCÂMBIO
550089980;INTERCÂMBIO
550089991;INTERCÂMBIO
550090002;INTERCÂMBIO
550090013;INTERCÂMBIO
550090024;INTERCÂMBIO
550090035;INTERCÂMBIO
550090046;INTERCÂMBIO
550090057;INTERCÂMBIO
550090068;INTERCÂMBIO
550090079;INTERCÂMBIO
550090090;INTERCÂMBIO
550090387;INTERCÂMBIO
550090420;INTERCÂMBIO
550090519;INTERCÂMBIO
550090530;INTERCÂMBIO
550090541;INTERCÂMBIO
550067089;INTERCÂMBIO
550067100;INTERCÂMBIO
550067111;INTERCÂMBIO
550067122;INTERCÂMBIO
550067133;INTERCÂMBIO
550067144;INTERCÂMBIO
550067155;INTERCÂMBIO
550067166;INTERCÂMBIO
550067177;INTERCÂMBIO
550067188;INTERCÂMBIO
550067199;INTERCÂMBIO
550067210;INTERCÂMBIO
550067221;INTERCÂMBIO
550067232;INTERCÂMBIO
550075273;INTERCÂMBIO
550079200;INTERCÂMBIO
550079211;INTERCÂMBIO
550079222;INTERCÂMBIO
550079233;INTERCÂMBIO
550079244;INTERCÂMBIO
550079255;INTERCÂMBIO
550079266;INTERCÂMBIO
550079277;INTERCÂMBIO
550079288;INTERCÂMBIO
550079574;INTERCÂMBIO
550083259;INTERCÂMBIO
550088363;INTERCÂMBIO
550088374;INTERCÂMBIO
55836;CLINICA-TERAPIAS
44704;CLINICAS
550088726;INTERCÂMBIO
550090365;INTERCÂMBIO
550066946;INTERCÂMBIO
550066957;INTERCÂMBIO
44418;CLINICAS
55517;CLINICA-TERAPIAS
550088253;INTERCÂMBIO
550088264;INTERCÂMBIO
98736;NÃO-COOPERADOS
550090904;INTERCÂMBIO
550090915;INTERCÂMBIO
550090926;INTERCÂMBIO
550090937;INTERCÂMBIO
550090948;INTERCÂMBIO
550090959;INTERCÂMBIO
550090970;INTERCÂMBIO
550090981;INTERCÂMBIO
550090992;INTERCÂMBIO
550091003;INTERCÂMBIO
550091014;INTERCÂMBIO
550091025;INTERCÂMBIO
550091036;INTERCÂMBIO
550091047;INTERCÂMBIO
550091058;INTERCÂMBIO
550091069;INTERCÂMBIO
550091080;INTERCÂMBIO
550091091;INTERCÂMBIO
550091102;INTERCÂMBIO
550091113;INTERCÂMBIO
550091124;INTERCÂMBIO
550091135;INTERCÂMBIO
550091146;INTERCÂMBIO
66198;CLINICA-TERAPIAS
66209;CLINICA-TERAPIAS
66220;CLINICA-TERAPIAS
66231;CLINICA-TERAPIAS
66242;CLINICA-TERAPIAS
66253;CLINICA-TERAPIAS
66264;CLINICA-TERAPIAS
66275;CLINICA-TERAPIAS
66286;CLINICA-TERAPIAS
55055;CLINICA-TERAPIAS
55066;CLINICA-TERAPIAS
99264;NÃO-COOPERADOS
22286;COOPERADO
550118063;INTERCÂMBIO
550041206;INTERCÂMBIO
550090101;INTERCÂMBIO
550090112;INTERCÂMBIO
550090123;INTERCÂMBIO
550090552;INTERCÂMBIO
550090563;INTERCÂMBIO
55946;CLINICA-TERAPIAS
44781;CLINICAS
550090585;INTERCÂMBIO
550090596;INTERCÂMBIO
550090607;INTERCÂMBIO
550090618;INTERCÂMBIO
550090629;INTERCÂMBIO
550091751;INTERCÂMBIO
550091905;INTERCÂMBIO
550091916;INTERCÂMBIO
550091927;INTERCÂMBIO
550091938;INTERCÂMBIO
550091960;INTERCÂMBIO
550091971;INTERCÂMBIO
550091982;INTERCÂMBIO
550091993;INTERCÂMBIO
550092015;INTERCÂMBIO
550092026;INTERCÂMBIO
550092037;INTERCÂMBIO
550092048;INTERCÂMBIO
550092059;INTERCÂMBIO
550092070;INTERCÂMBIO
550092081;INTERCÂMBIO
550066561;INTERCÂMBIO
550072930;INTERCÂMBIO
550072941;INTERCÂMBIO
550072952;INTERCÂMBIO
550072985;INTERCÂMBIO
550072996;INTERCÂMBIO
550083281;INTERCÂMBIO
550083292;INTERCÂMBIO
550083303;INTERCÂMBIO
550087758;INTERCÂMBIO
550088231;INTERCÂMBIO
550090409;INTERCÂMBIO
550090640;INTERCÂMBIO
550091641;INTERCÂMBIO
550091652;INTERCÂMBIO
98769;NÃO-COOPERADOS
98780;NÃO-COOPERADOS
55968;CLINICA-TERAPIAS
550092202;INTERCÂMBIO
98824;NÃO-COOPERADOS
550093181;INTERCÂMBIO
550093192;INTERCÂMBIO
550093203;INTERCÂMBIO
550093214;INTERCÂMBIO
550093225;INTERCÂMBIO
550093236;INTERCÂMBIO
550086141;INTERCÂMBIO
550086163;INTERCÂMBIO
550086339;INTERCÂMBIO
550086350;INTERCÂMBIO
550090662;INTERCÂMBIO
550091157;INTERCÂMBIO
550091168;INTERCÂMBIO
550091179;INTERCÂMBIO
550091190;INTERCÂMBIO
550091201;INTERCÂMBIO
550091212;INTERCÂMBIO
550091223;INTERCÂMBIO
550091234;INTERCÂMBIO
550091245;INTERCÂMBIO
550091256;INTERCÂMBIO
550091267;INTERCÂMBIO
550091278;INTERCÂMBIO
550091289;INTERCÂMBIO
550091300;INTERCÂMBIO
550091311;INTERCÂMBIO
550091322;INTERCÂMBIO
550091333;INTERCÂMBIO
550091344;INTERCÂMBIO
550091355;INTERCÂMBIO
550091366;INTERCÂMBIO
550091377;INTERCÂMBIO
550091388;INTERCÂMBIO
550091399;INTERCÂMBIO
550091410;INTERCÂMBIO
550091421;INTERCÂMBIO
550091432;INTERCÂMBIO
550091454;INTERCÂMBIO
550091465;INTERCÂMBIO
550091542;INTERCÂMBIO
550091553;INTERCÂMBIO
550091564;INTERCÂMBIO
550091575;INTERCÂMBIO
550091586;INTERCÂMBIO
550091597;INTERCÂMBIO
550091608;INTERCÂMBIO
550091630;INTERCÂMBIO
550063371;INTERCÂMBIO
550063382;INTERCÂMBIO
66297;CLINICA-TERAPIAS
66308;CLINICA-TERAPIAS
66319;CLINICA-TERAPIAS
66330;CLINICA-TERAPIAS
66341;CLINICA-TERAPIAS
550069619;INTERCÂMBIO
550069630;INTERCÂMBIO
550069641;INTERCÂMBIO
550069652;INTERCÂMBIO
550069663;INTERCÂMBIO
550069674;INTERCÂMBIO
550069685;INTERCÂMBIO
550069696;INTERCÂMBIO
550069707;INTERCÂMBIO
550071555;INTERCÂMBIO
550071566;INTERCÂMBIO
550071577;INTERCÂMBIO
550071588;INTERCÂMBIO
550072490;INTERCÂMBIO
550072776;INTERCÂMBIO
55077;CLINICA-TERAPIAS
550105138;INTERCÂMBIO
550105149;INTERCÂMBIO
23100;COOPERADO
550067309;INTERCÂMBIO
550067320;INTERCÂMBIO
550086592;INTERCÂMBIO
550086603;INTERCÂMBIO
550086614;INTERCÂMBIO
550086625;INTERCÂMBIO
550086636;INTERCÂMBIO
550092092;INTERCÂMBIO
550092103;INTERCÂMBIO
550092114;INTERCÂMBIO
550092125;INTERCÂMBIO
550092136;INTERCÂMBIO
550092147;INTERCÂMBIO
550092158;INTERCÂMBIO
550092169;INTERCÂMBIO
550092180;INTERCÂMBIO
550092400;INTERCÂMBIO
550092411;INTERCÂMBIO
550092422;INTERCÂMBIO
550092433;INTERCÂMBIO
550093247;INTERCÂMBIO
550093258;INTERCÂMBIO
550093269;INTERCÂMBIO
550093280;INTERCÂMBIO
550093291;INTERCÂMBIO
550093302;INTERCÂMBIO
550093313;INTERCÂMBIO
550093324;INTERCÂMBIO
550093335;INTERCÂMBIO
550093346;INTERCÂMBIO
550093357;INTERCÂMBIO
550093368;INTERCÂMBIO
550093379;INTERCÂMBIO
550093390;INTERCÂMBIO
550093401;INTERCÂMBIO
550093412;INTERCÂMBIO
550093423;INTERCÂMBIO
550093434;INTERCÂMBIO
550093445;INTERCÂMBIO
550093456;INTERCÂMBIO
550093467;INTERCÂMBIO
550093478;INTERCÂMBIO
550077022;INTERCÂMBIO
550083270;INTERCÂMBIO
550089749;INTERCÂMBIO
550094809;INTERCÂMBIO
550094820;INTERCÂMBIO
550094831;INTERCÂMBIO
550094842;INTERCÂMBIO
550094853;INTERCÂMBIO
550094864;INTERCÂMBIO
550094875;INTERCÂMBIO
550094886;INTERCÂMBIO
550094897;INTERCÂMBIO
550094908;INTERCÂMBIO
550094919;INTERCÂMBIO
550094930;INTERCÂMBIO
550094941;INTERCÂMBIO
550094952;INTERCÂMBIO
550094963;INTERCÂMBIO
550094974;INTERCÂMBIO
550094985;INTERCÂMBIO
550094996;INTERCÂMBIO
550095007;INTERCÂMBIO
550095018;INTERCÂMBIO
550095029;INTERCÂMBIO
550095040;INTERCÂMBIO
550095051;INTERCÂMBIO
550095062;INTERCÂMBIO
550095073;INTERCÂMBIO
550095084;INTERCÂMBIO
550095095;INTERCÂMBIO
550095106;INTERCÂMBIO
550095117;INTERCÂMBIO
550095128;INTERCÂMBIO
550095139;INTERCÂMBIO
550095150;INTERCÂMBIO
550095161;INTERCÂMBIO
550095172;INTERCÂMBIO
550095183;INTERCÂMBIO
550095194;INTERCÂMBIO
550095205;INTERCÂMBIO
550095216;INTERCÂMBIO
550095227;INTERCÂMBIO
98637;NÃO-COOPERADOS
98648;NÃO-COOPERADOS
55693;CLINICA-TERAPIAS
44561;CLINICAS
55715;CLINICA-TERAPIAS
44583;CLINICAS
55737;CLINICA-TERAPIAS
44605;CLINICAS
55781;CLINICA-TERAPIAS
550103081;INTERCÂMBIO
550103092;INTERCÂMBIO
550103389;INTERCÂMBIO
550103400;INTERCÂMBIO
550104951;INTERCÂMBIO
550105116;INTERCÂMBIO
550117656;INTERCÂMBIO
550117667;INTERCÂMBIO
550117678;INTERCÂMBIO
550117689;INTERCÂMBIO
550117700;INTERCÂMBIO
550118943;INTERCÂMBIO
550118965;INTERCÂMBIO
550067001;INTERCÂMBIO
55033;CLINICA-TERAPIAS
550084161;INTERCÂMBIO
550084172;INTERCÂMBIO
550084183;INTERCÂMBIO
22341;COOPERADO
550086020;INTERCÂMBIO
550086031;INTERCÂMBIO
55583;CLINICA-TERAPIAS
44484;CLINICAS
98571;NÃO-COOPERADOS
98582;NÃO-COOPERADOS
98593;NÃO-COOPERADOS
550086251;INTERCÂMBIO
550086262;INTERCÂMBIO
550086394;INTERCÂMBIO
550086405;INTERCÂMBIO
550086416;INTERCÂMBIO
99583;NÃO-COOPERADOS
550118987;INTERCÂMBIO
550119130;INTERCÂMBIO
550119339;INTERCÂMBIO
550119350;INTERCÂMBIO
550075647;INTERCÂMBIO
550075658;INTERCÂMBIO
550088715;INTERCÂMBIO
550090475;INTERCÂMBIO
98758;NÃO-COOPERADOS
550092290;INTERCÂMBIO
550092301;INTERCÂMBIO
550093995;INTERCÂMBIO
550094006;INTERCÂMBIO
550094017;INTERCÂMBIO
550094028;INTERCÂMBIO
550094325;INTERCÂMBIO
550094336;INTERCÂMBIO
550094347;INTERCÂMBIO
550094358;INTERCÂMBIO
550094369;INTERCÂMBIO
550094380;INTERCÂMBIO
550094391;INTERCÂMBIO
550095238;INTERCÂMBIO
550095249;INTERCÂMBIO
550095260;INTERCÂMBIO
550095271;INTERCÂMBIO
550095282;INTERCÂMBIO
550095293;INTERCÂMBIO
550095304;INTERCÂMBIO
550095315;INTERCÂMBIO
550095326;INTERCÂMBIO
550095337;INTERCÂMBIO
550095348;INTERCÂMBIO
550095359;INTERCÂMBIO
550095370;INTERCÂMBIO
550095381;INTERCÂMBIO
550095392;INTERCÂMBIO
550095403;INTERCÂMBIO
550095414;INTERCÂMBIO
550095425;INTERCÂMBIO
550095436;INTERCÂMBIO
550063107;INTERCÂMBIO
550063118;INTERCÂMBIO
550064856;INTERCÂMBIO
550064867;INTERCÂMBIO
550064878;INTERCÂMBIO
550064889;INTERCÂMBIO
550068860;INTERCÂMBIO
55242;CLINICA-TERAPIAS
55253;CLINICA-TERAPIAS
44209;CLINICAS
55374;CLINICA-TERAPIAS
44286;CLINICAS
98670;NÃO-COOPERADOS
98681;NÃO-COOPERADOS
55814;CLINICA-TERAPIAS
550118327;INTERCÂMBIO
550118338;INTERCÂMBIO
550118349;INTERCÂMBIO
550118360;INTERCÂMBIO
550118371;INTERCÂMBIO
550118382;INTERCÂMBIO
550118393;INTERCÂMBIO
550118404;INTERCÂMBIO
550118415;INTERCÂMBIO
550118426;INTERCÂMBIO
33022;NÃO-CREDENCIADO
55638;CLINICA-TERAPIAS
55627;CLINICA-TERAPIAS
44649;CLINICAS
550088286;INTERCÂMBIO
550088297;INTERCÂMBIO
550088308;INTERCÂMBIO
550088440;INTERCÂMBIO
550088451;INTERCÂMBIO
550088462;INTERCÂMBIO
550088473;INTERCÂMBIO
550088539;INTERCÂMBIO
550088550;INTERCÂMBIO
550088561;INTERCÂMBIO
550088572;INTERCÂMBIO
550090288;INTERCÂMBIO
550090299;INTERCÂMBIO
550090310;INTERCÂMBIO
550090321;INTERCÂMBIO
550090332;INTERCÂMBIO
550090343;INTERCÂMBIO
550090354;INTERCÂMBIO
550091707;INTERCÂMBIO
550091718;INTERCÂMBIO
550091729;INTERCÂMBIO
550091740;INTERCÂMBIO
550091762;INTERCÂMBIO
550091773;INTERCÂMBIO
97801;NÃO-COOPERADOS
550075119;INTERCÂMBIO
29810;CLINICAS
98175;NÃO-COOPERADOS
550084612;INTERCÂMBIO
550084623;INTERCÂMBIO
550084634;INTERCÂMBIO
550086427;INTERCÂMBIO
550086438;INTERCÂMBIO
550086449;INTERCÂMBIO
55671;CLINICA-TERAPIAS
44539;CLINICAS
55748;CLINICA-TERAPIAS
44616;CLINICAS
22539;COOPERADO
550119361;INTERCÂMBIO
550119372;INTERCÂMBIO
550119383;INTERCÂMBIO
550119394;INTERCÂMBIO
550119405;INTERCÂMBIO
550119416;INTERCÂMBIO
550119427;INTERCÂMBIO
550119438;INTERCÂMBIO
550119449;INTERCÂMBIO
550086273;INTERCÂMBIO
550086284;INTERCÂMBIO
550086295;INTERCÂMBIO
55649;CLINICA-TERAPIAS
44517;CLINICAS
55660;CLINICA-TERAPIAS
44528;CLINICAS
98604;NÃO-COOPERADOS
550091487;INTERCÂMBIO
550092213;INTERCÂMBIO
550092224;INTERCÂMBIO
550092235;INTERCÂMBIO
550092246;INTERCÂMBIO
550092257;INTERCÂMBIO
550092268;INTERCÂMBIO
550092279;INTERCÂMBIO
98813;NÃO-COOPERADOS
98802;NÃO-COOPERADOS
550117744;INTERCÂMBIO
550117755;INTERCÂMBIO
56188;CLINICA-TERAPIAS
550119768;INTERCÂMBIO
550119779;INTERCÂMBIO
550119790;INTERCÂMBIO
550066880;INTERCÂMBIO
550084194;INTERCÂMBIO
550084205;INTERCÂMBIO
55495;CLINICA-TERAPIAS
44396;CLINICAS
44682;CLINICAS
44726;CLINICAS
55902;CLINICA-TERAPIAS
44737;CLINICAS
550092664;INTERCÂMBIO
550092675;INTERCÂMBIO
550092686;INTERCÂMBIO
550093489;INTERCÂMBIO
550093709;INTERCÂMBIO
22352;COOPERADO
550093742;INTERCÂMBIO
550093753;INTERCÂMBIO
550093764;INTERCÂMBIO
550118437;INTERCÂMBIO
550118448;INTERCÂMBIO
550118459;INTERCÂMBIO
550118470;INTERCÂMBIO
550118481;INTERCÂMBIO
550118492;INTERCÂMBIO
550118503;INTERCÂMBIO
550118514;INTERCÂMBIO
55704;CLINICA-TERAPIAS
550086779;INTERCÂMBIO
550086790;INTERCÂMBIO
550086801;INTERCÂMBIO
550086812;INTERCÂMBIO
550086823;INTERCÂMBIO
550086834;INTERCÂMBIO
550086845;INTERCÂMBIO
550086856;INTERCÂMBIO
550086867;INTERCÂMBIO
550086878;INTERCÂMBIO
550086889;INTERCÂMBIO
550086900;INTERCÂMBIO
550086911;INTERCÂMBIO
550086922;INTERCÂMBIO
550086933;INTERCÂMBIO
550086944;INTERCÂMBIO
550086955;INTERCÂMBIO
550086966;INTERCÂMBIO
550086977;INTERCÂMBIO
550086988;INTERCÂMBIO
550086999;INTERCÂMBIO
550087010;INTERCÂMBIO
550087021;INTERCÂMBIO
550087032;INTERCÂMBIO
550087043;INTERCÂMBIO
550087054;INTERCÂMBIO
550087065;INTERCÂMBIO
550087076;INTERCÂMBIO
550087087;INTERCÂMBIO
550087098;INTERCÂMBIO
550087109;INTERCÂMBIO
550087120;INTERCÂMBIO
550087131;INTERCÂMBIO
550087142;INTERCÂMBIO
550087153;INTERCÂMBIO
550087164;INTERCÂMBIO
550087175;INTERCÂMBIO
550087186;INTERCÂMBIO
97779;NÃO-COOPERADOS
550069751;INTERCÂMBIO
550069762;INTERCÂMBIO
550069773;INTERCÂMBIO
550069784;INTERCÂMBIO
550069795;INTERCÂMBIO
550071896;INTERCÂMBIO
550071907;INTERCÂMBIO
550071918;INTERCÂMBIO
550071929;INTERCÂMBIO
550071940;INTERCÂMBIO
550071951;INTERCÂMBIO
550071962;INTERCÂMBIO
550071973;INTERCÂMBIO
550071984;INTERCÂMBIO
550071995;INTERCÂMBIO
550072017;INTERCÂMBIO
550072028;INTERCÂMBIO
550072039;INTERCÂMBIO
550072050;INTERCÂMBIO
550072061;INTERCÂMBIO
550072072;INTERCÂMBIO
550075207;INTERCÂMBIO
550075218;INTERCÂMBIO
550075229;INTERCÂMBIO
550075240;INTERCÂMBIO
550075251;INTERCÂMBIO
550075262;INTERCÂMBIO
550086218;INTERCÂMBIO
550086229;INTERCÂMBIO
550086240;INTERCÂMBIO
23694;COOPERADO
550084260;INTERCÂMBIO
550084271;INTERCÂMBIO
550088385;INTERCÂMBIO
550088396;INTERCÂMBIO
550088407;INTERCÂMBIO
550088418;INTERCÂMBIO
550088429;INTERCÂMBIO
550090277;INTERCÂMBIO
550093775;INTERCÂMBIO
550093863;INTERCÂMBIO
550093951;INTERCÂMBIO
550094039;INTERCÂMBIO
550094050;INTERCÂMBIO
550094193;INTERCÂMBIO
550094204;INTERCÂMBIO
550094215;INTERCÂMBIO
550094226;INTERCÂMBIO
550094237;INTERCÂMBIO
550094248;INTERCÂMBIO
550094259;INTERCÂMBIO
550094270;INTERCÂMBIO
550094281;INTERCÂMBIO
550094435;INTERCÂMBIO
550094446;INTERCÂMBIO
550094512;INTERCÂMBIO
56001;CLINICA-TERAPIAS
44836;CLINICAS
56012;CLINICA-TERAPIAS
550064746;INTERCÂMBIO
550064757;INTERCÂMBIO
550064768;INTERCÂMBIO
550064779;INTERCÂMBIO
550064790;INTERCÂMBIO
550065076;INTERCÂMBIO
550068772;INTERCÂMBIO
550077869;INTERCÂMBIO
550077880;INTERCÂMBIO
550077891;INTERCÂMBIO
550077902;INTERCÂMBIO
550082786;INTERCÂMBIO
550082797;INTERCÂMBIO
550090431;INTERCÂMBIO
550090442;INTERCÂMBIO
550090453;INTERCÂMBIO
550090486;INTERCÂMBIO
550090497;INTERCÂMBIO
550090508;INTERCÂMBIO
550090783;INTERCÂMBIO
550091498;INTERCÂMBIO
550092488;INTERCÂMBIO
55990;CLINICA-TERAPIAS
44825;CLINICAS
550093500;INTERCÂMBIO
550093511;INTERCÂMBIO
550093522;INTERCÂMBIO
550093533;INTERCÂMBIO
550093544;INTERCÂMBIO
550093555;INTERCÂMBIO
550093566;INTERCÂMBIO
550093577;INTERCÂMBIO
550093588;INTERCÂMBIO
550093599;INTERCÂMBIO
550087197;INTERCÂMBIO
550087208;INTERCÂMBIO
550087219;INTERCÂMBIO
550087230;INTERCÂMBIO
550087241;INTERCÂMBIO
550087252;INTERCÂMBIO
550087263;INTERCÂMBIO
550087274;INTERCÂMBIO
550087285;INTERCÂMBIO
550087296;INTERCÂMBIO
550087318;INTERCÂMBIO
550087329;INTERCÂMBIO
550087340;INTERCÂMBIO
550087351;INTERCÂMBIO
550087362;INTERCÂMBIO
550087373;INTERCÂMBIO
550087384;INTERCÂMBIO
550087395;INTERCÂMBIO
550087406;INTERCÂMBIO
550087417;INTERCÂMBIO
550087428;INTERCÂMBIO
550087439;INTERCÂMBIO
550087450;INTERCÂMBIO
550087461;INTERCÂMBIO
550087472;INTERCÂMBIO
550087483;INTERCÂMBIO
550087494;INTERCÂMBIO
550087505;INTERCÂMBIO
550087516;INTERCÂMBIO
550087527;INTERCÂMBIO
550087538;INTERCÂMBIO
550087549;INTERCÂMBIO
550087560;INTERCÂMBIO
550087571;INTERCÂMBIO
550087582;INTERCÂMBIO
550087593;INTERCÂMBIO
550087604;INTERCÂMBIO
550087615;INTERCÂMBIO
550087626;INTERCÂMBIO
550087637;INTERCÂMBIO
550087648;INTERCÂMBIO
550087659;INTERCÂMBIO
550063679;INTERCÂMBIO
550069113;INTERCÂMBIO
550069278;INTERCÂMBIO
550069289;INTERCÂMBIO
550069300;INTERCÂMBIO
550069311;INTERCÂMBIO
550069322;INTERCÂMBIO
550069333;INTERCÂMBIO
550069344;INTERCÂMBIO
550072875;INTERCÂMBIO
550072886;INTERCÂMBIO
550072897;INTERCÂMBIO
550074910;INTERCÂMBIO
550077847;INTERCÂMBIO
98626;NÃO-COOPERADOS
22143;COOPERADO
23166;COOPERADO
23199;COOPERADO
23265;COOPERADO
550087670;INTERCÂMBIO
550087681;INTERCÂMBIO
550087692;INTERCÂMBIO
550087703;INTERCÂMBIO
550087714;INTERCÂMBIO
550070851;INTERCÂMBIO
550070862;INTERCÂMBIO
97955;NÃO-COOPERADOS
97966;NÃO-COOPERADOS
550086746;INTERCÂMBIO
550088627;INTERCÂMBIO
550088638;INTERCÂMBIO
550088649;INTERCÂMBIO
550093610;INTERCÂMBIO
550093621;INTERCÂMBIO
550093786;INTERCÂMBIO
550093962;INTERCÂMBIO
550093973;INTERCÂMBIO
550094490;INTERCÂMBIO
550094501;INTERCÂMBIO
98934;NÃO-COOPERADOS
98945;NÃO-COOPERADOS
98956;NÃO-COOPERADOS
98967;RECURSOS PROPRIOS
550095447;INTERCÂMBIO
550095469;INTERCÂMBIO
550119867;INTERCÂMBIO
550120241;INTERCÂMBIO
550120252;INTERCÂMBIO
550120263;INTERCÂMBIO
550120274;INTERCÂMBIO
550120285;INTERCÂMBIO
550120296;INTERCÂMBIO
66484;CLINICA-TERAPIAS
550071258;INTERCÂMBIO
24992;CLINICA-TERAPIAS
550071269;INTERCÂMBIO
550071280;INTERCÂMBIO
550071291;INTERCÂMBIO
550071302;INTERCÂMBIO
550071313;INTERCÂMBIO
550078848;INTERCÂMBIO
550078859;INTERCÂMBIO
550084238;INTERCÂMBIO
550084249;INTERCÂMBIO
98505;NÃO-COOPERADOS
550086152;INTERCÂMBIO
98615;NÃO-COOPERADOS
55979;CLINICA-TERAPIAS
44814;CLINICAS
550092697;INTERCÂMBIO
550092708;INTERCÂMBIO
550092719;INTERCÂMBIO
550092730;INTERCÂMBIO
550092741;INTERCÂMBIO
550092752;INTERCÂMBIO
550072963;INTERCÂMBIO
55605;CLINICA-TERAPIAS
55616;CLINICA-TERAPIAS
44506;CLINICAS
550086460;INTERCÂMBIO
550088484;INTERCÂMBIO
550088495;INTERCÂMBIO
550088506;INTERCÂMBIO
550088517;INTERCÂMBIO
550088528;INTERCÂMBIO
550089716;INTERCÂMBIO
550089727;INTERCÂMBIO
55924;CLINICA-TERAPIAS
44759;CLINICAS
98714;NÃO-COOPERADOS
98725;NÃO-COOPERADOS
550091619;INTERCÂMBIO
550117777;INTERCÂMBIO
550117788;INTERCÂMBIO
550117799;INTERCÂMBIO
550117810;INTERCÂMBIO
550117821;INTERCÂMBIO
550117832;INTERCÂMBIO
550117843;INTERCÂMBIO
550117854;INTERCÂMBIO
550117865;INTERCÂMBIO
550063129;INTERCÂMBIO
550063140;INTERCÂMBIO
550063151;INTERCÂMBIO
97559;NÃO-COOPERADOS
550064724;INTERCÂMBIO
550064735;INTERCÂMBIO
550064801;INTERCÂMBIO
550064812;INTERCÂMBIO
550064823;INTERCÂMBIO
550064834;INTERCÂMBIO
550066572;INTERCÂMBIO
550071379;INTERCÂMBIO
550071390;INTERCÂMBIO
550071401;INTERCÂMBIO
550071412;INTERCÂMBIO
550071423;INTERCÂMBIO
550071456;INTERCÂMBIO
